bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
855760,557317,0000-00-00,Senate,"On the Motion to Table S.J.Res. 31",71,24,5,0,100
855771,520476,2016-03-16,House,"On Passage",411,0,22,0,433
855784,507593,2016-02-25,Senate,"On the Resolution S.Res. 374",93,0,7,0,100
856387,562406,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
856387,562556,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
856387,562666,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
856402,557259,0000-00-00,Senate,"On the Motion to Table S.J.Res. 31",71,24,5,0,100
856430,517831,2016-03-10,Senate,"On the Motion to Table S.J.Res. 21 and S.J.Res. 31",71,24,5,0,100
856442,562414,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
856442,562505,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
856442,562562,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
856732,544923,2016-05-11,House,"On Passage",412,4,17,0,433
857260,521235,2016-03-17,Senate,"On the Resolution S.Res. 377",96,0,4,0,100
858012,519417,2016-03-14,House,"On Motion to Suspend the Rules and Agree, as Amended",392,3,38,0,433
858648,531361,2016-04-12,House,"On Motion to Suspend the Rules and Pass, as Amended",411,0,22,0,433
858658,513750,2016-03-03,House,"On Ordering the Previous Question",233,174,26,0,433
858658,513751,2016-03-03,House,"On Agreeing to the Resolution",235,173,25,0,433
859585,547938,2016-05-23,Senate,"On Passage of the Bill S. 2613",89,0,11,0,100
864502,519831,2016-03-15,House,"On Ordering the Previous Question",235,177,21,0,433
864502,519832,2016-03-15,House,"On Agreeing to the Resolution",235,176,22,0,433
864514,521089,2016-03-17,House,"On Agreeing to the Resolution",234,186,14,0,434
865059,545845,2016-05-16,House,"On Motion to Suspend the Rules and Pass, as Amended",394,3,36,0,433
865083,522906,2016-03-22,House,"On Motion to Suspend the Rules and Pass",383,4,46,0,433
865794,521075,2016-03-17,House,"On Ordering the Previous Question",234,181,18,0,433
865794,521076,2016-03-17,House,"On Agreeing to the Resolution",234,180,19,0,433
865797,522957,2016-03-22,House,"On Motion to Suspend the Rules and Pass",380,3,50,0,433
865799,565244,2016-11-29,House,"On Motion to Suspend the Rules and Pass, as Amended",401,0,33,0,434
865799,565245,2016-11-29,House,"On Motion to Suspend the Rules and Pass, as Amended",401,0,33,0,434
865838,557501,0000-00-00,House,"On Passage",240,171,22,0,433
865838,557502,0000-00-00,House,"On Passage",240,171,22,0,433
865838,557503,0000-00-00,House,"On Motion to Recommit with Instructions",169,236,28,0,433
865838,557504,0000-00-00,House,"On Agreeing to the Amendment",181,235,17,0,433
865838,557505,0000-00-00,House,"On Agreeing to the Amendment",174,243,16,0,433
865838,557506,0000-00-00,House,"On Agreeing to the Amendment",174,243,16,0,433
865838,557507,0000-00-00,House,"On Agreeing to the Amendment",194,223,16,0,433
866247,562554,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
866247,562661,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
866272,551996,2016-06-08,House,"On Agreeing to the Amendment",236,170,27,0,433
866272,551997,2016-06-08,House,"On Agreeing to the Amendment",171,235,27,0,433
866272,551998,2016-06-08,House,"On Agreeing to the Amendment",169,242,22,0,433
866272,551999,2016-06-08,House,"On Agreeing to the Amendment",160,251,22,0,433
866272,552000,2016-06-08,House,"On Agreeing to the Amendment",171,239,23,0,433
866272,552001,2016-06-08,House,"On Motion to Recommit with Instructions",173,239,21,0,433
866272,552002,2016-06-08,House,"On Passage",234,177,22,0,433
866303,562673,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
867057,538448,2016-04-26,House,"On Motion to Suspend the Rules and Pass, as Amended",322,79,32,0,433
867064,522933,2016-03-22,House,"On Ordering the Previous Question",231,154,48,0,433
867064,522934,2016-03-22,House,"On Agreeing to the Resolution",233,154,46,0,433
867539,523746,2016-03-23,House,"On Motion to Suspend the Rules and Agree",409,0,24,0,433
868065,557305,0000-00-00,House,"On Motion to Suspend the Rules and Pass, as Amended",388,9,36,0,433
868065,557306,0000-00-00,House,"On Motion to Suspend the Rules and Pass, as Amended",388,9,36,0,433
868070,557313,0000-00-00,House,"On Motion to Suspend the Rules and Pass, as Amended",394,4,35,0,433
868070,557314,0000-00-00,House,"On Motion to Suspend the Rules and Pass, as Amended",394,4,35,0,433
868074,547872,2016-05-23,House,"On Motion to Suspend the Rules and Pass, as Amended",229,158,46,0,433
868077,562344,0000-00-00,House,"On Motion to Suspend the Rules and Agree",410,6,15,0,431
868077,562345,0000-00-00,House,"On Motion to Suspend the Rules and Agree",410,6,15,0,431
868082,544856,2016-05-11,House,"On Motion to Suspend the Rules and Pass, as Amended",421,0,12,0,433
868090,536601,2016-04-20,House,"On Passage",245,179,9,0,433
872005,537163,2016-04-21,House,"On Passage",260,158,15,0,433
872409,557298,0000-00-00,House,"On Motion to Suspend the Rules and Pass, as Amended",229,158,46,0,433
872420,540416,2016-04-29,House,"On Motion to Recommit with Instructions",167,228,38,0,433
872420,540417,2016-04-29,House,"On Passage",224,181,28,0,433
872422,532866,2016-04-13,House,"On Ordering the Previous Question",243,182,8,0,433
872422,532867,2016-04-13,House,"On Agreeing to the Resolution",242,182,9,0,433
872423,532176,2016-04-13,House,"On Ordering the Previous Question",243,182,8,0,433
872423,532177,2016-04-13,House,"On Agreeing to the Resolution",242,182,9,0,433
872426,546791,2016-05-18,House,"On Agreeing to the Amendment",211,213,9,0,433
872426,546792,2016-05-18,House,"On Agreeing to the Amendment",163,259,11,0,433
872426,546793,2016-05-18,House,"On Agreeing to the Amendment",243,180,10,0,433
872426,546794,2016-05-18,House,"On Agreeing to the Amendment",159,266,8,0,433
872426,546795,2016-05-18,House,"On Agreeing to the Amendment",227,198,8,0,433
872426,546796,2016-05-18,House,"On Agreeing to the Amendment",138,285,10,0,433
872426,546797,2016-05-18,House,"On Agreeing to the Amendment",63,360,10,0,433
872426,546798,2016-05-18,House,"On Agreeing to the Amendment",131,292,10,0,433
872426,546799,2016-05-18,House,"On Agreeing to the Amendment",132,289,12,0,433
872426,546800,2016-05-18,House,"On Agreeing to the Amendment",41,383,9,0,433
872426,546801,2016-05-18,House,"On Motion to Recommit with Instructions",181,243,9,0,433
872426,546802,2016-05-18,House,"On Passage",277,147,9,0,433
872432,551760,2016-06-07,House,"On Motion to Suspend the Rules and Pass",363,0,70,0,433
872440,565996,2016-12-08,House,"On Motion to Suspend the Rules and Pass, as Amended",346,66,21,0,433
872440,565997,0000-00-00,House,"On Motion to Suspend the Rules and Pass, as Amended",346,66,21,0,433
873317,547180,2016-05-19,House,"On Agreeing to the Amendment",52,372,9,0,433
873317,547181,2016-05-19,House,"On Agreeing to the Amendment",51,371,11,0,433
873317,547182,2016-05-19,House,"On Agreeing to the Amendment",56,363,14,0,433
873317,547183,2016-05-19,House,"On Agreeing to the Amendment",64,360,9,0,433
873317,547184,2016-05-19,House,"On Agreeing to the Amendment",233,189,11,0,433
873317,547185,2016-05-19,House,"On Agreeing to the Amendment",219,202,12,0,433
873317,547186,2016-05-19,House,"On Agreeing to the Amendment",265,159,9,0,433
873317,547187,2016-05-19,House,"On Agreeing to the Amendment",200,225,8,0,433
873317,547188,2016-05-19,House,"On Agreeing to the Amendment",209,216,8,0,433
873317,547189,2016-05-19,House,"On Agreeing to the Amendment",212,213,8,0,433
873317,547190,2016-05-19,House,"On engrossment and third reading",241,183,9,0,433
873317,547191,2016-05-19,House,"On Passage",295,129,9,0,433
873317,557263,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,48,0,0,100
873317,562182,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,46,2,0,100
873456,535022,2016-04-19,House,"On Ordering the Previous Question",239,173,21,0,433
873456,535023,2016-04-19,House,"On Agreeing to the Resolution",239,173,21,0,433
873459,535016,2016-04-19,House,"On Ordering the Previous Question",240,172,21,0,433
873459,535017,2016-04-19,House,"On Agreeing to the Resolution",242,172,19,0,433
873736,539741,2016-04-28,House,"On Passage",234,183,16,0,433
873736,548260,2016-05-24,Senate,"On the Joint Resolution H.J.Res. 88",56,41,3,0,100
873736,555077,2016-06-22,House,"On Ordering the Previous Question",229,175,30,0,434
873736,555078,2016-06-22,House,"On passage, the objections of the President to the contrary notwithstanding",239,180,15,0,434
873742,557278,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,48,0,0,100
873742,562174,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,46,2,0,100
873751,558118,0000-00-00,House,"On Passage",246,181,6,0,433
873751,558119,0000-00-00,House,"On Passage",246,181,6,0,433
874053,540006,2016-04-28,House,"On Motion to Suspend the Rules and Pass",411,6,16,0,433
874058,562447,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
874058,562535,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
874058,562638,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
874082,551856,2016-06-07,House,"On Motion to Suspend the Rules and Agree, as Amended",363,0,70,0,433
874083,562428,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
874083,562541,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
874083,562643,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
874090,563030,2016-09-22,House,"On Motion to Suspend the Rules and Pass, as Amended",413,1,17,0,431
874090,563031,2016-09-22,House,"On Motion to Suspend the Rules and Pass, as Amended",413,1,17,0,431
874297,565326,2016-11-30,House,"On Motion to Suspend the Rules and Pass",411,3,20,0,434
874297,565327,2016-11-30,House,"On Motion to Suspend the Rules and Pass",411,3,20,0,434
874304,545269,2016-05-12,House,"On Agreeing to the Amendment",190,225,18,0,433
874304,545270,2016-05-12,House,"On Passage",413,5,15,0,433
874528,562249,0000-00-00,House,"On Passage",241,174,16,0,431
874528,562250,0000-00-00,House,"On Passage",241,174,16,0,431
874528,562251,0000-00-00,House,"On Motion to Recommit with Instructions",181,234,16,0,431
874528,562252,0000-00-00,House,"On Agreeing to the Amendment",155,262,14,0,431
874528,562253,0000-00-00,House,"On Agreeing to the Amendment",178,235,18,0,431
874528,562254,0000-00-00,House,"On Agreeing to the Amendment",175,236,20,0,431
874528,562255,0000-00-00,House,"On Agreeing to the Amendment",178,234,19,0,431
874529,544647,2016-05-10,House,"On Motion to Suspend the Rules and Pass, as Amended",410,1,22,0,433
874541,552750,2016-06-14,House,"On Motion to Recommit with Instructions",180,238,16,0,434
874541,552751,2016-06-14,House,"On Passage",240,182,12,0,434
874542,562443,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
874542,562515,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
874542,562561,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
874547,552907,2016-06-14,House,"On Motion to Suspend the Rules and Pass, as Amended",412,9,13,0,434
874548,539104,2016-04-27,House,"On Ordering the Previous Question",238,181,14,0,433
874548,539105,2016-04-27,House,"On Agreeing to the Resolution",240,177,16,0,433
874551,548291,2016-05-25,House,"On Agreeing to the Amendment",143,275,15,0,433
874551,548292,2016-05-25,House,"On Agreeing to the Amendment",169,247,17,0,433
874551,548293,2016-05-25,House,"On Agreeing to the Amendment",182,236,15,0,433
874551,548294,2016-05-25,House,"On Agreeing to the Amendment",80,339,14,0,433
874551,548295,2016-05-25,House,"On Agreeing to the Amendment",167,251,15,0,433
874551,548296,2016-05-25,House,"On Agreeing to the Amendment",144,275,14,0,433
874551,548297,2016-05-25,House,"On Agreeing to the Amendment",158,260,15,0,433
874551,548298,2016-05-25,House,"On Agreeing to the Amendment",174,245,14,0,433
874551,548299,2016-05-25,House,"On Agreeing to the Amendment",189,228,16,0,433
874551,548300,2016-05-25,House,"On Agreeing to the Amendment",126,293,14,0,433
874551,548301,2016-05-25,House,"On Agreeing to the Amendment",227,192,14,0,433
874551,548302,2016-05-25,House,"On Agreeing to the Amendment",230,188,15,0,433
874551,548303,2016-05-25,House,"On Agreeing to the Amendment",206,213,14,0,433
874551,548304,2016-05-25,House,"On agreeing to the amendment, as amended",223,195,15,0,433
874551,548305,2016-05-25,House,"On Agreeing to the Amendment",233,186,14,0,433
874551,548306,2016-05-25,House,"On Agreeing to the Amendment",158,258,17,0,433
874551,548307,2016-05-25,House,"On Agreeing to the Amendment",119,300,14,0,433
874551,548308,2016-05-25,House,"On Agreeing to the Amendment",128,291,14,0,433
874551,548309,2016-05-25,House,"On Agreeing to the Amendment",251,168,14,0,433
874551,548754,2016-05-26,House,"On Motion to Recommit with Instructions",178,236,19,0,433
874551,548755,2016-05-26,House,"On Passage",112,305,16,0,433
874556,557323,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,48,0,0,100
874556,562226,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,46,2,0,100
874779,539742,2016-04-28,House,"On Ordering the Previous Question",231,182,20,0,433
874779,539743,2016-04-28,House,"On Agreeing to the Resolution",234,183,16,0,433
874781,562417,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
874781,562418,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
874781,562507,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
874781,562508,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
874781,562509,0000-00-00,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Amdt. No. 4979)",85,12,3,0,100
874781,562563,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
874781,562564,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
874781,562565,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
874781,566112,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendment to S. 612)",78,21,1,0,100
874782,562449,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
874782,562540,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
874782,562642,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
874814,548022,2016-05-24,House,"On Motion to Suspend the Rules and Pass, as Amended",371,35,27,0,433
874986,558129,0000-00-00,House,"On Passage",249,176,8,0,433
874986,558130,0000-00-00,House,"On Passage",249,176,8,0,433
875327,565752,2016-12-07,House,"On Passage",239,170,24,0,433
875327,565753,2016-12-07,House,"On Passage",239,170,24,0,433
877146,544952,2016-05-11,House,"On Ordering the Previous Question",215,173,45,0,433
877146,544953,2016-05-11,House,"On Agreeing to the Resolution",255,163,15,0,433
877762,545596,2016-05-13,House,"On Ordering the Previous Question",232,172,29,0,433
877762,545597,2016-05-13,House,"On Agreeing to the Resolution",240,165,28,0,433
877853,562450,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
877853,562557,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
877853,562667,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
877854,548317,2016-05-25,House,"On Motion to Recommit with Instructions",179,239,15,0,433
877854,548318,2016-05-25,House,"On Passage",240,179,14,0,433
877855,562510,0000-00-00,House,"On Passage",250,171,10,0,431
877855,562511,0000-00-00,House,"On Passage",250,171,10,0,431
877855,562512,0000-00-00,House,"On Motion to Recommit with Instructions",185,238,8,0,431
877855,562513,0000-00-00,House,"On Agreeing to the Amendment",241,154,36,0,431
877855,562534,0000-00-00,House,"On Agreeing to the Resolution",238,171,22,0,431
877858,562476,0000-00-00,House,"On Motion to Suspend the Rules and Agree",405,4,22,0,431
877858,562477,0000-00-00,House,"On Motion to Suspend the Rules and Agree",405,4,22,0,431
877965,546784,2016-05-18,House,"Table Appeal of the Ruling of the Chair",240,183,10,0,433
877965,546785,2016-05-18,House,"On Passage",241,184,8,0,433
877965,557254,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,48,0,0,100
877965,562215,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,46,2,0,100
877982,546305,2016-05-17,House,"On Ordering the Previous Question",239,177,17,0,433
877982,546306,2016-05-17,House,"On Agreeing to the Resolution",234,181,18,0,433
878250,562224,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,46,2,0,100
878260,546808,2016-05-18,House,"On Agreeing to the Resolution",230,175,28,0,433
878263,546810,2016-05-18,House,"On Ordering the Previous Question",240,182,11,0,433
878263,546811,2016-05-18,House,"On Agreeing to the Resolution",241,183,9,0,433
878624,552752,2016-06-09,House,"On Agreeing to the Amendment",196,225,13,0,434
878624,552753,2016-06-09,House,"On Passage",297,127,11,0,435
878863,548346,2016-05-23,Senate,"On Cloture on the Motion to Proceed S. 2943",98,0,2,0,100
878863,551409,2016-06-06,Senate,"On the Amendment S.Amdt. 4206 to S. 2943 (National Defense Authorization Act for Fiscal Year 2017)",91,0,9,0,100
878863,551796,2016-06-07,Senate,"On the Amendment S.Amdt. 4369 to S. 2943 (National Defense Authorization Act for Fiscal Year 2017)",66,32,2,0,100
878863,551889,2016-06-07,Senate,"On the Amendment S.Amdt. 4204 to S. 2943 (National Defense Authorization Act for Fiscal Year 2017)",70,28,2,0,100
878863,552339,2016-06-09,Senate,"On the Cloture Motion S.Amdt. 4549 to S.Amdt. 4229 to S. 2943 (National Defense Authorization Act for Fiscal Year 2017)",43,55,2,0,100
878863,552340,2016-06-09,Senate,"On the Cloture Motion S.Amdt. 4229 to S. 2943 (National Defense Authorization Act for Fiscal Year 2017)",56,42,2,0,100
878863,552721,2016-06-10,Senate,"On the Cloture Motion S. 2943",68,23,9,0,100
878863,552722,2016-06-14,Senate,"On Passage of the Bill S. 2943",85,13,2,0,100
878863,558582,0000-00-00,Senate,"On the Motion (Sullivan Motion to Instruct Conferees Re: S. 2943)",85,12,3,0,100
878863,558583,0000-00-00,Senate,"On the Motion (Shaheen Motion to Instruct Conferees Re: S. 2943)",84,12,4,0,100
878863,558584,0000-00-00,Senate,"On the Cloture Motion S. 2943",90,7,3,0,100
878863,565543,2016-12-02,House,"On Agreeing to the Conference Report",375,34,25,0,434
878863,565544,0000-00-00,House,"On Agreeing to the Conference Report",375,34,25,0,434
878863,565745,0000-00-00,Senate,"On the Cloture Motion S. 2943",92,7,1,0,100
878863,565913,2016-12-08,Senate,"On the Conference Report S. 2943",92,7,1,0,100
878863,565914,0000-00-00,Senate,"On the Conference Report S. 2943",92,7,1,0,100
878883,562710,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
878890,563341,0000-00-00,Senate,"On the Cloture Motion H.R. 5325",40,59,1,0,100
878975,553609,2016-06-16,House,"On Agreeing to the Amendment",205,216,13,0,434
878975,553610,2016-06-16,House,"On Agreeing to the Amendment",172,248,14,0,434
878975,553611,2016-06-16,House,"On Agreeing to the Amendment",177,243,14,0,434
878975,553612,2016-06-16,House,"On Agreeing to the Amendment",159,261,14,0,434
878975,553613,2016-06-16,House,"On Agreeing to the Amendment",157,263,14,0,434
878975,553614,2016-06-16,House,"On Agreeing to the Amendment",268,153,13,0,434
878975,553615,2016-06-16,House,"On Agreeing to the Amendment",191,230,13,0,434
878975,553616,2016-06-16,House,"On Agreeing to the Amendment",155,265,14,0,434
878975,553617,2016-06-16,House,"On Agreeing to the Amendment",216,205,13,0,434
878975,553618,2016-06-16,House,"On Agreeing to the Amendment",223,198,13,0,434
878975,553619,2016-06-16,House,"On Agreeing to the Amendment",221,200,13,0,434
878975,553620,2016-06-16,House,"On Agreeing to the Amendment",210,211,13,0,434
878975,553621,2016-06-16,House,"On Agreeing to the Amendment",207,214,13,0,434
878975,553622,2016-06-16,House,"On Agreeing to the Amendment",245,175,14,0,434
878975,553623,2016-06-16,House,"On Agreeing to the Amendment",48,372,14,0,434
878975,553624,2016-06-16,House,"On Agreeing to the Amendment",198,222,14,0,434
878975,553625,2016-06-16,House,"On Agreeing to the Amendment",221,197,16,0,434
878975,553626,2016-06-16,House,"On Agreeing to the Amendment",112,306,16,0,434
878975,553627,2016-06-16,House,"On Agreeing to the Amendment",226,194,14,0,434
878975,553628,2016-06-16,House,"On Agreeing to the Amendment",84,336,14,0,434
878975,553629,2016-06-16,House,"On Agreeing to the Amendment",218,201,15,0,434
878975,553630,2016-06-16,House,"On Agreeing to the Amendment",204,216,14,0,434
878975,553631,2016-06-16,House,"On Agreeing to the Amendment",135,283,16,0,434
878975,553632,2016-06-16,House,"On Agreeing to the Amendment",135,285,14,0,434
878975,553633,2016-06-16,House,"On Agreeing to the Amendment",146,274,14,0,434
878975,553634,2016-06-16,House,"On Agreeing to the Amendment",69,351,14,0,434
878975,553635,2016-06-16,House,"On Passage",282,138,14,0,434
878975,557401,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",50,44,6,0,100
878975,557402,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",50,44,6,0,100
878975,557403,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",50,44,6,0,100
878975,558581,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",55,42,3,0,100
878975,562236,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",55,43,2,0,100
878975,562237,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",55,43,2,0,100
879315,562448,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 4979 to S. 2848 (Water Resources Development Act of 2016)",90,1,9,0,100
879315,562539,0000-00-00,Senate,"On the Cloture Motion S. 2848",94,3,3,0,100
879315,562641,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
879315,563357,2016-09-28,House,"On Passage",399,25,7,0,431
879315,563358,2016-09-28,House,"On Passage",399,25,7,0,431
879315,563359,2016-09-28,House,"On Motion to Recommit with Instructions",181,243,7,0,431
879315,563360,2016-09-28,House,"On Agreeing to the Amendment",284,141,6,0,431
879315,563361,2016-09-28,House,"On Agreeing to the Amendment",407,18,6,0,431
879315,563362,2016-09-28,House,"On Agreeing to the Amendment",190,233,8,0,431
879315,566122,0000-00-00,Senate,"On the Motion (Motion to Concur in the House Amendment to S. 612)",78,21,1,0,100
879317,547959,2016-05-24,House,"On Ordering the Previous Question",234,175,24,0,433
879317,547960,2016-05-24,House,"On Agreeing to the Resolution",238,171,24,0,433
879320,547951,2016-05-24,House,"On Ordering the Previous Question",233,174,26,0,433
879320,547952,2016-05-24,House,"On Agreeing to the Resolution",237,171,25,0,433
879648,552754,2016-06-13,House,"On Motion to Suspend the Rules and Pass, as Amended",385,7,42,0,434
879649,548331,2016-05-25,House,"On Ordering the Previous Question",239,176,18,0,433
879649,548332,2016-05-25,House,"On Agreeing to the Resolution",242,171,20,0,433
879808,562999,2016-09-22,House,"On Motion to Suspend the Rules and Pass, as Amended",414,0,17,0,431
879808,563000,2016-09-22,House,"On Motion to Suspend the Rules and Pass, as Amended",414,0,17,0,431
879845,548883,2016-05-26,House,"On Ordering the Previous Question",236,180,17,0,433
879845,548884,2016-05-26,House,"On Agreeing to the Resolution",233,180,20,0,433
879845,557312,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,48,0,0,100
879845,562194,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,46,2,0,100
880012,557400,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",50,44,6,0,100
880012,562175,0000-00-00,Senate,"On the Cloture Motion H.R. 5293",55,43,2,0,100
880025,562533,0000-00-00,House,"On Agreeing to the Resolution",238,171,22,0,431
880025,562559,0000-00-00,House,"On Passage",244,174,13,0,431
880025,562560,0000-00-00,House,"On Passage",244,174,13,0,431
881108,554794,2016-06-21,House,"On Motion to Suspend the Rules and Pass",351,4,79,0,434
881120,554797,2016-06-21,House,"On Motion to Suspend the Rules and Pass",347,8,79,0,434
881121,557262,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,48,0,0,100
881121,562239,0000-00-00,Senate,"On the Cloture Motion H.R. 2577",52,46,2,0,100
881131,552107,2016-06-08,House,"On Ordering the Previous Question",230,163,40,0,433
881131,552108,2016-06-08,House,"On Agreeing to the Resolution",235,163,35,0,433
881264,552293,2016-06-09,House,"On Agreeing to the Resolution",241,178,14,0,433
881285,552291,2016-06-09,House,"On Consideration of the Resolution",231,170,32,0,433
881285,552756,2016-06-09,House,"On Ordering the Previous Question",241,181,12,0,434
881285,552757,2016-06-09,House,"On Agreeing to the Resolution",237,182,15,0,434
881398,562362,0000-00-00,House,"On Passage",261,145,25,0,431
881398,562363,0000-00-00,House,"On Passage",261,145,25,0,431
881398,562364,0000-00-00,House,"On Motion to Recommit with Instructions",176,232,23,0,431
881421,565226,2016-11-29,House,"On Motion to Suspend the Rules and Pass",399,0,35,0,434
881421,565227,2016-11-29,House,"On Motion to Suspend the Rules and Pass",399,0,35,0,434
881705,565114,2016-11-15,House,"On Motion to Suspend the Rules and Agree, as Amended",416,3,15,0,434
881705,565115,2016-11-15,House,"On Motion to Suspend the Rules and Agree, as Amended",416,3,15,0,434
881712,552886,2016-06-14,House,"On Ordering the Previous Question",236,171,27,0,434
881712,552887,2016-06-14,House,"On Agreeing to the Resolution",239,179,16,0,434
881712,557408,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",50,44,6,0,100
881712,562235,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",55,43,2,0,100
881716,562941,2016-09-21,House,"On Passage",282,143,6,0,431
881716,562942,2016-09-21,House,"On Passage",282,143,6,0,431
881863,553230,2016-06-15,House,"On Ordering the Previous Question",239,183,12,0,434
881863,553231,2016-06-15,House,"On Agreeing to the Resolution",240,185,9,0,434
881863,557409,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",50,44,6,0,100
881863,562227,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 5293",55,43,2,0,100
881866,553692,2016-06-16,House,"On Motion to Suspend the Rules and Pass",402,15,17,0,434
881883,562681,0000-00-00,Senate,"On Passage of the Bill S. 2848",95,3,2,0,100
882009,557339,0000-00-00,House,"On Agreeing to the Amendment",232,187,14,0,433
882009,557340,0000-00-00,House,"On Agreeing to the Amendment",235,185,13,0,433
882009,557341,0000-00-00,House,"On Agreeing to the Amendment",182,238,13,0,433
882009,557342,0000-00-00,House,"On Agreeing to the Amendment",182,240,11,0,433
882009,557343,0000-00-00,House,"On Agreeing to the Amendment",162,255,16,0,433
882009,557344,0000-00-00,House,"On Agreeing to the Amendment",167,255,11,0,433
882009,557345,0000-00-00,House,"On Agreeing to the Amendment",182,238,13,0,433
882009,557346,0000-00-00,House,"On Agreeing to the Amendment",186,236,11,0,433
882009,557347,0000-00-00,House,"On Agreeing to the Amendment",177,245,11,0,433
882009,557348,0000-00-00,House,"On Agreeing to the Amendment",128,294,11,0,433
882009,557349,0000-00-00,House,"On Agreeing to the Amendment",183,238,12,0,433
882009,557350,0000-00-00,House,"On Agreeing to the Amendments",179,243,11,0,433
882009,557351,0000-00-00,House,"On Agreeing to the Amendment",181,236,16,0,433
882009,557352,0000-00-00,House,"On Agreeing to the Amendment",183,239,11,0,433
